Body Name,Business Area and Description,Service Area,Expenses type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,1004,Childrens & Education Services,Third party payments to other Local Authorities,31/03/2025,5105983713,Bridgewater High School,"-£13,122.55"
Manchester City Council,1004,Childrens & Education Services,Third party payments to other Local Authorities,31/03/2025,5105983811,St Anne’s RC Voluntary Academy,"-£15,504.00"
Manchester City Council,1004,Childrens & Education Services,Third party payments to other Local Authorities,24/03/2025,5105981900,Blazing Stars Education Limited,"-£24,136.56"
Manchester City Council,1000,Manchester Leisure,Tipping - Tonnage,31/03/2025,5105982511,Redgate Holdings Ltd,"£84,453.90"
Manchester City Council,1013,Highways Services,Tipping - Tonnage,26/03/2025,5105979749,J.Hopkins (Contractors) Ltd.,£789.67
Manchester City Council,1010,Housing Revenue Account,TMO Fees,31/03/2025,1908774550,AVRO Hollows TMO Ltd,"£81,175.00"
Manchester City Council,1010,Housing Revenue Account,TMO Fees,31/03/2025,1908777463,Avro Hallows TMO Ltd,"£81,175.00"
Manchester City Council,1007,Corporate Services,Tracing fees,17/03/2025,5105980337,Experian Limited,"£2,285.72"
Manchester City Council,1002,Hospitality + Trading Services,Training and Development,31/03/2025,5105983006,Greater Manchester Police,"£32,330.00"
Manchester City Council,1007,Corporate Services,Training and Development,28/03/2025,5105983402,Institute For Change,"£16,000.00"
Manchester City Council,1004,Childrens & Education Services,Training and Development,31/03/2025,5105983876,Manchester Uni NHS Foundation Trust,"£15,800.00"
Manchester City Council,1005,Adult Social Care,Training and Development,31/03/2025,5105983464,Bond Solon,"£11,955.00"
Manchester City Council,1005,Adult Social Care,Training and Development,20/03/2025,5105980773,Consult Yo Ltd,"£9,845.00"
Manchester City Council,1005,Adult Social Care,Training and Development,20/03/2025,5105980773,Consult Yo Ltd,"£7,200.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,19/03/2025,5105981000,Trinity College London,"£6,864.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,31/03/2025,5105982609,The Skills Network Limited,"£6,785.00"
Manchester City Council,1007,Corporate Services,Training and Development,20/03/2025,5105981263,Me Learning Limited,"£6,778.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,19/03/2025,5105981096,Trinity College London,"£6,336.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,20/03/2025,5105981466,Trinity College London,"£6,336.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,19/03/2025,5105980999,Trinity College London,"£5,148.00"
Manchester City Council,1011,Chief Executives,Training and Development,18/03/2025,5105980711,The Knowledge Academy Limited,"£4,990.00"
Manchester City Council,1007,Corporate Services,Training and Development,18/03/2025,5105980867,Urban 360 Ltd,"£4,895.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,20/03/2025,5105981321,Trinity College London,"£4,664.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,19/03/2025,5105980997,Trinity College London,"£4,414.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,20/03/2025,5105981280,Trinity College London,"£4,180.00"
Manchester City Council,1007,Corporate Services,Training and Development,21/03/2025,5105981155,Improvement & Development Agency,"£3,800.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,17/03/2025,5105980445,One Education Ltd,"£3,725.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,18/03/2025,5105980837,Chartered Management Institute,"£3,570.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,20/03/2025,5105981327,Trinity College London,"£3,500.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,19/03/2025,5105980992,Assessment & Qualifications Allianc,"£3,379.60"
Manchester City Council,1004,Childrens & Education Services,Training and Development,11/03/2025,5105979500,KD Safeguarding Ltd,"£3,200.00"
Manchester City Council,1007,Corporate Services,Training and Development,31/03/2025,1908778446,KAPLAN SQE LIMITED,"£2,902.00"
Manchester City Council,1007,Corporate Services,Training and Development,11/03/2025,5105979628,UK Learning Network Limited,"£2,600.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,19/03/2025,5105981105,Trinity College London,"£2,596.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,20/03/2025,5105981340,Trinity College London,"£2,592.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,28/03/2025,5105983295,One Education Ltd,"£2,467.25"
Manchester City Council,1007,Corporate Services,Training and Development,26/03/2025,5105982803,GMCA,"£2,301.35"
Manchester City Council,1012,Regeneration Finance,Training and Development,19/03/2025,5105981136,Trinity College London,"£2,246.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,19/03/2025,5105981244,Assessment & Qualifications Allianc,"£2,236.50"
Manchester City Council,1012,Regeneration Finance,Training and Development,13/03/2025,5105980139,Ncfe,"£2,067.00"
Manchester City Council,1004,Childrens & Education Services,Training and Development,28/03/2025,5105982774,Family Links,"£2,000.00"
Manchester City Council,1004,Childrens & Education Services,Training and Development,24/03/2025,5105981912,ILX Group Plc,"£1,995.00"
Manchester City Council,1012,Regeneration Finance,Training and Development,18/03/2025,5105980831,Chartered Management Institute,"£1,890.00"
Manchester City Council,1004,Childrens & Education Services,Training and Development,19/03/2025,5105980957,SOLACE Group,"£1,800.00"
Manchester City Council,1004,Childrens & Education Services,Training and Development,11/03/2025,5105979614,Association Of YOT Managers,"£1,750.00"
Manchester City Council,1004,Childrens & Education Services,Training and Development,17/03/2025,5105980358,Association Of YOT Managers,"£1,750.00"
Manchester City Council,1004,Childrens & Education Services,Training and Development,21/03/2025,5105981492,KD Safeguarding Ltd,"£1,600.00"
Manchester City Council,1011,Chief Executives,Training and Development,14/03/2025,1908759559,MBL SEMINARS (E-COMM),"£1,560.00"
Manchester City Council,1005,Adult Social Care,Training and Development,06/03/2025,5105978327,Crisis Prevention Institution,"£1,450.00"
Manchester City Council,1007,Corporate Services,Training and Development,27/03/2025,5105982275,Cipfa,"£1,400.00"
Manchester City Council,1005,Adult Social Care,Training and Development,31/03/2025,5105983237,University Of Manchester,"£1,300.00"
Manchester City Council,1000,Manchester Leisure,Training and Development,28/03/2025,1908775948,Dovetail Woodworking,"£1,236.00"
Manchester City Council,1005,Adult Social Care,Training and Development,31/03/2025,5105983009,Optima Low Vision Services Limited,"£1,200.00"
Manchester City Council,1007,Corporate Services,Training and Development,05/03/2025,5105978475,Quaker Trading Ltd,"£1,140.66"
Manchester City Council,1007,Corporate Services,Training and Development,05/03/2025,5105978477,Quaker Trading Ltd,"£1,124.00"
Manchester City Council,1007,Corporate Services,Training and Development,26/03/2025,5105982884,LTE Group,"£1,100.00"
Manchester City Council,1000,Manchester Leisure,Training and Development,19/03/2025,5105981100,Foundations,"£1,050.00"
Manchester City Council,1000,Manchester Leisure,Training and Development,21/03/2025,5105981686,Foundations,"£1,050.00"
Manchester City Council,1000,Manchester Leisure,Training and Development,26/03/2025,5105982408,Foundations,"£1,050.00"
Manchester City Council,1007,Corporate Services,Training and Development,21/03/2025,5105981155,Improvement & Development Agency,£950.00
Manchester City Council,1007,Corporate Services,Training and Development,25/03/2025,5105982397,Catalista Ltd,£932.58
Manchester City Council,1004,Childrens & Education Services,Training and Development,19/03/2025,5105980956,SOLACE Group,£900.00
Manchester City Council,1005,Adult Social Care,Training and Development,20/03/2025,5105980773,Consult Yo Ltd,£895.00
Manchester City Council,1005,Adult Social Care,Training and Development,05/03/2025,5105978282,Consult Yo Ltd,£895.00
Manchester City Council,1005,Adult Social Care,Training and Development,05/03/2025,5105978282,Consult Yo Ltd,£895.00
Manchester City Council,1000,Manchester Leisure,Training and Development,10/03/2025,5105978988,Ricardo-AEA Limited,£871.00
Manchester City Council,1005,Adult Social Care,Training and Development,17/03/2025,5105980180,Disabled Living,£850.00
Manchester City Council,1005,Adult Social Care,Training and Development,24/03/2025,5105981575,Disabled Living,£850.00
Manchester City Council,1005,Adult Social Care,Training and Development,17/03/2025,5105980179,Disabled Living,£850.00
Manchester City Council,1005,Adult Social Care,Training and Development,10/03/2025,5105978643,Disabled Living,£850.00
Manchester City Council,1005,Adult Social Care,Training and Development,17/03/2025,5105980053,Disabled Living,£850.00
Manchester City Council,1005,Adult Social Care,Training and Development,17/03/2025,5105980175,Disabled Living,£850.00
Manchester City Council,1000,Manchester Leisure,Training and Development,12/03/2025,5105979398,Caribbean & African,£850.00
Manchester City Council,1005,Adult Social Care,Training and Development,17/03/2025,5105980178,Disabled Living,£850.00
Manchester City Council,1005,Adult Social Care,Training and Development,21/03/2025,5105981505,Disabled Living,£850.00
Manchester City Council,1005,Adult Social Care,Training and Development,17/03/2025,5105980163,Disabled Living,£850.00
Manchester City Council,1005,Adult Social Care,Training and Development,17/03/2025,5105980181,Disabled Living,£850.00
Manchester City Council,1005,Adult Social Care,Training and Development,17/03/2025,5105980165,Disabled Living,£850.00
Manchester City Council,1000,Manchester Leisure,Training and Development,25/03/2025,5105982365,Redacted Personal Information,£820.00
Manchester City Council,1000,Manchester Leisure,Training and Development,11/03/2025,5105979516,Redacted Personal Information,£809.99
Manchester City Council,1005,Adult Social Care,Training and Development,05/03/2025,5105978282,Consult Yo Ltd,£800.00
Manchester City Council,1000,Manchester Leisure,Training and Development,28/03/2025,1908775968,Curious Minds,£753.90
Manchester City Council,1005,Adult Social Care,Training and Development,31/03/2025,5105983301,Housing Systems Ltd,£750.00
Manchester City Council,1007,Corporate Services,Training and Development,10/03/2025,5105978468,Bennett Workplace Solutions Ltd,£730.45
Manchester City Council,1004,Childrens & Education Services,Training and Development,12/03/2025,5105979032,Chris Garland Training,£675.00
Manchester City Council,1004,Childrens & Education Services,Training and Development,31/03/2025,5105983681,Chris Garland Training,£675.00
Manchester City Council,1004,Childrens & Education Services,Training and Development,31/03/2025,5105983680,Chris Garland Training,£675.00
Manchester City Council,1000,Manchester Leisure,Training and Development,24/03/2025,5105982017,Creative Design & Manufacture,£650.00
Manchester City Council,1005,Adult Social Care,Training and Development,20/03/2025,5105981405,A1 Social Care training Ltd,£650.00
Manchester City Council,1004,Childrens & Education Services,Training and Development,19/03/2025,1908765202,ALLPAY *MOSSCARE ST VINCE,£648.00
Manchester City Council,1000,Manchester Leisure,Training and Development,28/03/2025,5105978935,Watersafe UK Ltd,£640.00
Manchester City Council,1012,Regeneration Finance,Training and Development,18/03/2025,5105980715,Institute of Licensing (Events) Ltd,£615.00
Manchester City Council,1012,Regeneration Finance,Training and Development,31/03/2025,5105983922,SL Training & Development Ltd,£575.00
Manchester City Council,1007,Corporate Services,Training and Development,20/03/2025,5105981293,The Training Co,£545.00
Manchester City Council,1007,Corporate Services,Training and Development,31/03/2025,1908778314,LLG ENTERPRISES LTD,£540.00
Manchester City Council,1012,Regeneration Finance,Training and Development,20/03/2025,5105981278,Trinity College London,£528.00
Manchester City Council,1005,Adult Social Care,Training and Development,12/03/2025,5105979904,Child Poverty Action Group,£520.00
Manchester City Council,1004,Childrens & Education Services,Training and Development,31/03/2025,1908774546,Tandem Theatre,£500.00
Manchester City Council,1007,Corporate Services,Training and Development,31/03/2025,1908778315,LLG ENTERPRISES LTD,-£540.00
Manchester City Council,1004,Childrens & Education Services,Training and Development,12/03/2025,5105979771,Chris Garland Training,-£675.00
Manchester City Council,1012,Regeneration Finance,Training and Development,19/03/2025,5105980004,Trinity College London,-£885.00
Manchester City Council,1007,Corporate Services,Training and Development,05/03/2025,5105978476,Quaker Trading Ltd,"-£1,140.66"
Manchester City Council,1012,Regeneration Finance,Training and Development,19/03/2025,5105981101,Trinity College London,"-£6,336.00"
Manchester City Council,1013,Highways Services,Training-Day Release,19/03/2025,5105981116,The Manchester College,"£4,000.00"
Manchester City Council,1013,Highways Services,Training-Day Release,19/03/2025,5105981114,The Manchester College,"£4,000.00"
Manchester City Council,1013,Highways Services,Training-Day Release,19/03/2025,5105981119,The Manchester College,"£4,000.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,14/03/2025,5105980235,APTSL,"£264,879.42"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,26/03/2025,5105982898,APTSL,"£209,062.28"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981066,Westfield Minibuses,"£128,845.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,21/03/2025,5105981651,24x7 Ltd,"£78,246.56"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,18/03/2025,5105980573,M Travel,"£77,667.50"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,06/03/2025,5105978768,Cresta Car Hire,"£49,749.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,13/03/2025,5105980132,CW Travel,"£42,335.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,20/03/2025,5105981427,Mantax Radio Taxis Ltd,"£41,224.03"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,21/03/2025,5105981687,Street Cars,"£39,853.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,10/03/2025,5105978769,Cresta Car Hire,"£36,014.50"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,20/03/2025,5105981428,Mantax Radio Taxis Ltd,"£33,515.41"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,13/03/2025,5105980031,HATS Group Ltd,"£33,313.85"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,13/03/2025,5105980019,HATS Group Ltd,"£32,537.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,18/03/2025,5105980678,MCR Blackcab Ltd,"£31,200.55"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,17/03/2025,5105980345,JCT Travel Ltd,"£28,886.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,13/03/2025,5105980017,HATS Group Ltd,"£28,551.15"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,31/03/2025,5105983561,Sky Minibuses Ltd,"£27,900.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,21/03/2025,5105981688,Street Cars,"£25,000.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,21/03/2025,5105981329,HATS Group Ltd,"£23,597.62"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,28/03/2025,5105983485,Royton Minibuses Ltd,"£23,143.65"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,13/03/2025,5105979992,City Care Agency Ltd,"£20,887.20"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,31/03/2025,5105983785,School Transport Solutions,"£19,348.95"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,21/03/2025,5105981689,Street Cars,"£18,887.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,04/03/2025,5105978348,Sky Minibuses Ltd,"£16,200.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,31/03/2025,1908777439,Redacted Personal Information,"£15,556.60"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,04/03/2025,5105978346,Sky Minibuses Ltd,"£15,400.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,17/03/2025,5105980486,Youbus Ltd,"£15,194.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,13/03/2025,5105980032,HATS Group Ltd,"£13,206.45"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,10/03/2025,5105979340,Sumi Travel Ltd.,"£11,943.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,04/03/2025,5105978349,Sky Minibuses Ltd,"£11,400.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,18/03/2025,5105980637,Parkway Cabs & Cars,"£10,697.50"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,12/03/2025,5105979835,Sky Minibuses Ltd,"£9,800.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,13/03/2025,5105980182,New City Cars Ltd,"£9,420.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,13/03/2025,5105980071,MS Minibuses Ltd,"£7,687.05"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,10/03/2025,5105978678,DM Travel,"£6,790.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,21/03/2025,5105981723,AA Buses,"£6,600.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,25/03/2025,5105982251,Hastings Private Hire,"£6,455.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,11/03/2025,5105979597,High Bee Ltd,"£5,272.80"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981204,AFJ Ltd,"£4,935.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,12/03/2025,5105979834,Sky Minibuses Ltd,"£4,800.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,13/03/2025,5105980045,Britannia Minibuses Ltd,"£4,710.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981205,AFJ Ltd,"£4,710.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,25/03/2025,5105982416,Galaxy Transport (Manchester) Ltd,"£4,650.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981219,AFJ Ltd,"£4,500.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981202,AFJ Ltd,"£4,470.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981216,AFJ Ltd,"£4,380.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981148,AFJ Ltd,"£4,350.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981215,AFJ Ltd,"£4,350.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,04/03/2025,5105978347,Sky Minibuses Ltd,"£4,200.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981217,AFJ Ltd,"£4,185.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981201,AFJ Ltd,"£4,172.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981206,AFJ Ltd,"£4,071.20"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981213,AFJ Ltd,"£4,060.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981211,AFJ Ltd,"£4,060.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981196,AFJ Ltd,"£4,050.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981197,AFJ Ltd,"£4,050.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981199,AFJ Ltd,"£4,050.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981200,AFJ Ltd,"£3,976.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981212,AFJ Ltd,"£3,915.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981162,AFJ Ltd,"£3,810.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981164,AFJ Ltd,"£3,810.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981165,AFJ Ltd,"£3,810.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981195,AFJ Ltd,"£3,810.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,31/03/2025,5105983540,Sky Minibuses Ltd,"£3,600.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,20/03/2025,5105981384,Redacted Personal Information,"£3,600.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,18/03/2025,1908762559,Redacted Personal Information,"£3,592.20"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981163,AFJ Ltd,"£3,556.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,20/03/2025,5105981385,Redacted Personal Information,"£3,360.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,13/03/2025,5105980059,Redacted Personal Information,"£3,118.50"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,04/03/2025,5105978313,Redacted Personal Information,"£3,118.50"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981220,AFJ Ltd,"£3,010.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,20/03/2025,5105981386,Redacted Personal Information,"£2,939.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981214,AFJ Ltd,"£2,863.05"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981210,AFJ Ltd,"£2,631.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,27/03/2025,5105982989,MCR Elite Taxis Ltd,"£2,600.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,27/03/2025,5105982987,MCR Elite Taxis Ltd,"£2,600.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981209,AFJ Ltd,"£2,541.85"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,18/03/2025,1908762555,Redacted Personal Information,"£2,540.30"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,18/03/2025,1908762558,Redacted Personal Information,"£2,540.30"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981149,AFJ Ltd,"£2,490.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981145,AFJ Ltd,"£2,490.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981144,AFJ Ltd,"£2,490.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,27/03/2025,5105982986,MCR Elite Taxis Ltd,"£2,470.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,18/03/2025,1908762556,Redacted Personal Information,"£2,456.30"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,13/03/2025,5105980119,Middleton Cars Ltd,"£2,400.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981150,AFJ Ltd,"£2,399.70"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,11/03/2025,5105979475,Alt Payee Acorn Care & Education,"£2,175.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,27/03/2025,5105982990,MCR Elite Taxis Ltd,"£1,950.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,27/03/2025,5105982988,MCR Elite Taxis Ltd,"£1,950.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,13/03/2025,5105980072,Ricks Travel,"£1,950.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,18/03/2025,1908762557,Redacted Personal Information,"£1,929.95"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,13/03/2025,5105980060,Ibuses,"£1,820.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,27/03/2025,1908776014,Redacted Personal Information,"£1,814.50"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,13/03/2025,5105980141,Middleton Cars Ltd,"£1,800.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,13/03/2025,5105980120,Middleton Cars Ltd,"£1,690.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981147,AFJ Ltd,"£1,673.84"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981146,AFJ Ltd,"£1,660.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,28/03/2025,5105983282,The Birtenshaw Group,"£1,518.33"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981161,AFJ Ltd,"£1,476.75"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981218,AFJ Ltd,"£1,470.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,17/03/2025,5105980146,Middleton Cars Ltd,"£1,372.00"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981222,AFJ Ltd,"£1,112.04"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,17/03/2025,5105979730,The Birtenshaw Group,"£1,104.24"
Manchester City Council,1004,Childrens & Education Services,Transport Coach Hire,19/03/2025,5105981208,AFJ Ltd,£949.05
Manchester City Council,1007,Corporate Services,Transport Taxis,26/03/2025,1908773979,MANTAX TAXIS - VT,"£25,166.84"
Manchester City Council,1007,Corporate Services,Transport Taxis,09/03/2025,1908754254,CCS*STREET CARS WH846V,"£16,666.67"
Manchester City Council,1007,Corporate Services,Transport Taxis,24/03/2025,1908770263,CCS*STREET CARS WH846V,"£14,606.70"
Manchester City Council,1007,Corporate Services,Transport Taxis,09/03/2025,1908754253,CCS*STREET CARS WH846V,"£11,601.23"
Manchester City Council,1007,Corporate Services,Transport Taxis,10/03/2025,1908755256,MANTAX TAXIS - VT,"£9,417.80"
Manchester City Council,1012,Regeneration Finance,Transport Taxis,21/03/2025,5105981652,MCR Blackcab Ltd,"£2,706.80"
Manchester City Council,1007,Corporate Services,Transport Taxis,17/03/2025,1908761673,City Car Club Ltd,"£2,092.08"
Manchester City Council,1007,Corporate Services,Transport Taxis,25/03/2025,1908770792,MANTAX TAXIS - VT,"£1,880.73"
Manchester City Council,1007,Corporate Services,Transport Taxis,14/03/2025,1908760791,City Car Club Ltd,"£1,598.52"
Manchester City Council,1005,Adult Social Care,Transport Taxis,13/03/2025,1908758632,Chikamdora Services Ltd,"£1,400.00"
Manchester City Council,1007,Corporate Services,Transport Taxis,17/03/2025,1908761779,City Car Club Ltd,"£1,120.45"
Manchester City Council,1007,Corporate Services,Transport Taxis,17/03/2025,1908761669,City Car Club Ltd,"£1,015.66"
Manchester City Council,1004,Childrens & Education Services,Transport Taxis,07/03/2025,5105979103,Kedleston Wood Grove Childcare Ltd,£755.40
Manchester City Council,1004,Childrens & Education Services,Transport Taxis,05/03/2025,5105978723,Cresta Car Hire,£619.20
Manchester City Council,1004,Childrens & Education Services,Transport Taxis,20/03/2025,5105981010,Cresta Car Hire,£609.50
Manchester City Council,1007,Corporate Services,Transport Taxis,10/03/2025,1700184867,MANTAX TAXIS - VT,"-£11,301.36"
Manchester City Council,1007,Corporate Services,Transport Taxis,06/03/2025,1700184862,CCS*STREET CARS WH846V,"-£13,921.48"
Manchester City Council,1007,Corporate Services,Transport Taxis,06/03/2025,1700184863,CCS*STREET CARS WH846V,"-£20,000.00"
Manchester City Council,1007,Corporate Services,Travel Season TLS,19/03/2025,5105980879,Northern Trains Limited,"£3,423.95"
Manchester City Council,1007,Corporate Services,Travel Season TLS,11/03/2025,5105979402,Greater Manchester Travelcards Ltd,"£1,530.00"
Manchester City Council,1007,Corporate Services,Travel Season TLS,11/03/2025,5105979405,Greater Manchester Travelcards Ltd,"£1,530.00"
Manchester City Council,1007,Corporate Services,Travel Season TLS,18/03/2025,5105980477,Transport for Greater Manchester,£608.40
Manchester City Council,1007,Corporate Services,Travel Season TLS,24/03/2025,5105982026,Go North West Ltd,£583.00
Manchester City Council,1002,Hospitality + Trading Services,Vehicle Costs,27/03/2025,5105982928,Verizon Connect UK Ltd,"£1,320.90"
Manchester City Council,1002,Hospitality + Trading Services,Vehicle Fuel Costs,19/03/2025,5105980919,Standard Fuels Oils,"£21,728.25"
Manchester City Council,1002,Hospitality + Trading Services,Vehicle Fuel Costs,28/03/2025,5105982735,Standard Fuels Oils,"£21,155.33"
